"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZFP42",5.87703101288711,-2.40432243243393,0.388163012130948,-6.1941049437828,5.86171636967826e-10,4.36269513344784e-08
"ADGRD2",31.0606405604151,1.75817782752,0.338623761440453,5.19212774685683,2.07904266371877e-07,5.71065359625577e-06
"AGTR2",2.75073083114647,2.23308359483666,0.47228017745332,4.72830260816393,2.26404583923563e-06,4.1041265606603e-05
"BPIFA4P",10.3569675963091,1.84162655595444,0.491657823779711,3.74574850003728,0.000179856709550943,0.00150732229818982
"PGPEP1L",5.05431458660975,-1.70631014988401,0.290759468589463,-5.86845944574631,4.3986295498616e-09,2.33519562193064e-07
"MARCHF11",23.6594851513943,1.54055660795572,0.380213116710675,4.05182393833091,5.08199020935403e-05,0.000542125647966979
"CLDN6",16.7289514939268,-2.61936664597872,0.250408874407442,-10.4603586920675,1.31357448014245e-25,5.08379595304729e-22
"NPY2R",61.1030703283543,1.82417145584543,0.429607454659349,4.24613548033489,2.17489152710554e-05,0.000269266320799868
"DLK1",80.3504810722839,-2.27763731915104,0.405815201134166,-5.61249877477616,1.99425622644875e-08,8.21956384196162e-07
"PRAME",984.20587883363,-2.54028328051422,0.379068891940459,-6.70137627888818,2.06465623551651e-11,2.68142032305235e-09
"KLHL34",9.81165050476174,-1.61667932378009,0.272493627317625,-5.93290690756466,2.97617616695807e-09,1.70399961597248e-07
"LEMD1",28.2044080157744,-1.78122967819246,0.303350150477763,-5.87186020968543,4.30932052899224e-09,2.29723585555176e-07
"TRDN",21.8369234079415,1.64738917948151,0.248440037894871,6.63093273306701,3.33572234036696e-11,3.97228080051944e-09
"KLK12",51.7457849474144,1.93574868992242,0.377549600656555,5.12713743189285,2.94180776195748e-07,7.57510605477566e-06
"CYP27C1",53.4523463512038,-1.74903262975593,0.221766909664371,-7.88680616239353,3.10018377183219e-15,1.1536856955524e-12
"SLIT1",86.4304675997821,-1.82637103029332,0.213596775252681,-8.55055526064359,1.2249776654339e-17,8.17398027717637e-15
"PRR27",1.6213937528826,-2.19697638601574,0.582523745571525,-3.77147953661571,0.000162282468223157,0.00138952568256032
"AMTN",13.6740435767496,-2.77851066256867,0.410680852523503,-6.76562017804242,1.32739358529326e-11,1.86810225035802e-09
"LIN28B",2.32291841308719,-3.95182184381911,0.748188634006696,-5.28185228189892,1.27884293785518e-07,3.83970359820568e-06
"DNER",55.0816268580508,-2.09800081358862,0.275911967467832,-7.60387754414177,2.87387203295778e-14,8.55573810919477e-12
"FZD9",40.2746928792442,-2.32071504963069,0.231937026997859,-10.0057980378101,1.43728137133168e-23,3.78586561392439e-20
"KRT77",12.890027427868,2.40468885875325,0.463667550816716,5.18623495329267,2.14588057438855e-07,5.88171883781769e-06
"HRCT1",217.603444133301,-1.84644889503924,0.238696240885022,-7.73555917006947,1.0294960475046e-14,3.43478931297611e-12
