ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000259904.1,5.922713,0.222793,0.1395988,1.595952,0.1104995,0.2348318
ENSG00000259905.4,0.5624975,0.2604527,0.4581704,0.5684625,0.5697209,0.7201255
ENSG00000259907.1,0.6203878,-0.1133124,0.3749752,-0.3021864,0.7625099,0.8605867
ENSG00000259909.1,0.05633397,-0.1704464,1.325268,-0.1286128,0.8976641,NA
ENSG00000259910.1,2.075526,-1.198308,0.5395711,-2.220853,0.02636089,0.08031169
ENSG00000259914.1,0.2910766,-0.000375989,0.507543,-0.000740803,0.9994089,NA
ENSG00000259915.2,10.58752,-0.0498839,0.1456993,-0.3423758,0.7320681,0.8398847
ENSG00000259916.1,5.614046,0.4614938,0.2542395,1.815193,0.06949424,0.1671735
ENSG00000259917.1,31.2503,-0.04551246,0.07707963,-0.5904603,0.5548821,0.7082024
ENSG00000259918.1,3.01097,-0.1034116,0.2305747,-0.4484948,0.6537962,0.7853167
ENSG00000259920.1,10.81669,0.3269617,0.1490759,2.193258,0.02828883,0.08464517
ENSG00000259921.1,6.11169,0.2404707,0.1552348,1.549077,0.1213631,0.2515738
ENSG00000259922.1,0.759152,0.1127459,0.3840324,0.2935842,0.7690756,0.864944
ENSG00000259923.1,0.04124451,-0.1071506,1.868295,-0.05735207,0.9542647,NA
ENSG00000259924.1,3.083021,0.1422617,0.2187935,0.65021,0.5155566,0.6766654
ENSG00000259925.1,15.7544,0.3836432,0.2979082,1.28779,0.197819,0.3572875
ENSG00000259926.1,1.187393,-0.3598548,0.3499105,-1.028419,0.3037526,0.4806068
ENSG00000259928.1,1.365188,0.7971595,0.2697583,2.955088,0.003125799,0.01537557
ENSG00000259929.4,0.2114216,0.1489834,0.5216425,0.2856045,0.7751811,NA
ENSG00000259931.2,0.6939239,-0.2983925,0.305309,-0.9773459,0.3283979,0.5061811
ENSG00000259932.1,6.299937,0.2488308,0.1203199,2.068076,0.03863286,0.107535
ENSG00000259933.5,19.95049,0.3786107,0.1313966,2.881435,0.003958683,0.0185153
ENSG00000259935.1,10.12077,0.5924052,0.1553441,3.813504,0.00013701,0.001222326
ENSG00000259937.2,0.5797478,0.8708211,0.6736023,1.292782,0.1960864,0.3550084
ENSG00000259940.2,42.33953,0.2746456,0.1245854,2.204475,0.02749093,0.0828999
ENSG00000259941.1,0.48165,0.2009342,0.3627572,0.5539081,0.5796417,0.7277833
ENSG00000259943.1,368.0968,0.03925985,0.06962322,0.5638902,0.5728289,0.7226209
ENSG00000259944.1,0.04339507,0.08931506,2.443592,0.03655072,0.9708432,NA
ENSG00000259946.1,0.2308973,-0.3543627,0.7628336,-0.4645348,0.6422647,NA
ENSG00000259947.1,0.2523716,-0.354739,0.6724858,-0.5275042,0.5978435,NA
ENSG00000259950.1,0.7233136,-0.6573028,0.3298314,-1.992845,0.04627842,0.1231524
ENSG00000259953.1,178.441,-0.04833232,0.07976362,-0.6059444,0.5445517,0.6999138
ENSG00000259954.1,8.13421,0.003252611,0.1847926,0.01760141,0.9859568,0.992897
ENSG00000259956.1,5248.2,-0.1344883,0.04464153,-3.012628,0.002589965,0.01325807
ENSG00000259957.2,0.1999,0.01455175,0.8475659,0.01716887,0.9863019,NA
ENSG00000259959.1,175.0589,-0.3073188,0.08269937,-3.716095,0.000202325,0.001674754
ENSG00000259962.1,0.05706302,-0.0175457,1.324959,-0.01324244,0.9894344,NA
ENSG00000259963.1,0.08695991,0.1320585,2.829561,0.04667103,0.9627754,NA
ENSG00000259964.5,7.007759,0.3716254,0.2213916,1.678589,0.09323224,0.2078331
ENSG00000259966.4,0.04918382,0.1772771,1.849521,0.09585025,0.9236395,NA
ENSG00000259967.1,1.96306,0.1123606,0.266935,0.4209285,0.6738073,0.8001539
ENSG00000259968.3,0.04035618,0.002181936,1.736236,0.001256705,0.9989973,NA
ENSG00000259969.1,54.69335,0.4054094,0.1243979,3.258974,0.001118161,0.006735901
ENSG00000259970.1,0.5902164,0.09422043,0.3665036,0.2570791,0.7971177,0.8824391
ENSG00000259972.2,225.4457,0.2340717,0.08964867,2.610989,0.009028092,0.03539382
ENSG00000259974.2,1.378012,-2.252511,0.7666314,-2.938193,0.003301315,0.01602076
ENSG00000259976.1,1185.929,0.1498053,0.08938084,1.676034,0.09373163,0.2086062
ENSG00000259977.1,9.848877,-0.04575489,0.3065565,-0.1492543,0.881353,0.9345422
ENSG00000259978.1,0.1126903,0.2479762,1.115389,0.2223226,0.8240628,NA
ENSG00000259982.1,3.819475,0.6121038,0.2396339,2.554329,0.01063925,0.04015271
ENSG00000259984.1,2.44131,-0.01133626,0.1865649,-0.06076313,0.9515479,0.9737599
ENSG00000259985.1,30.28802,-0.6638164,0.1351433,-4.911945,9.02E-07,1.91E-05
ENSG00000259986.1,1.653119,0.2240008,0.271013,0.8265317,0.4085025,0.583434
ENSG00000259987.1,0.0945384,0.007116706,0.939309,0.007576533,0.9939549,NA
ENSG00000259989.1,0.2509115,0.05611841,0.4680661,0.1198942,0.9045669,NA
ENSG00000259990.2,0.7600682,-0.6725402,0.4103438,-1.638968,0.10122,0.2205045
ENSG00000259992.1,0.08578192,-0.1046826,1.296167,-0.08076321,0.9356303,NA
ENSG00000259993.1,0.1431545,-0.2482119,0.797747,-0.3111411,0.7556933,NA
ENSG00000259994.1,95.89164,-0.1643005,0.08012309,-2.050601,0.04030585,0.1109285
ENSG00000259995.1,0.4498036,-0.1447638,0.7042742,-0.2055503,0.8371422,0.9078387
ENSG00000259997.2,0.3818372,0.3673824,0.4527098,0.8115186,0.4170679,NA
ENSG00000259998.1,0.2432452,-0.304307,0.6878113,-0.442428,0.6581795,NA
ENSG00000259999.1,0.8836676,0.505073,0.3404318,1.483625,0.1379085,0.2761993
ENSG00000260000.2,82.64141,-0.1765705,0.08472034,-2.084157,0.03714588,0.1043444
ENSG00000260001.5,31.48562,0.2269328,0.2018037,1.124523,0.2607913,0.4334218
ENSG00000260003.1,0.2406872,-0.02348742,0.6289814,-0.037342,0.9702123,NA
ENSG00000260004.1,0.01101827,0.02026029,2.896743,0.006994161,0.9944195,NA
ENSG00000260005.5,56.44827,0.5814598,0.1262285,4.606408,4.10E-06,6.76E-05
ENSG00000260007.1,0.6715689,-1.170345,0.3912566,-2.991246,0.002778413,0.01400225
ENSG00000260008.1,1.244539,0.7762359,0.2540699,3.055206,0.002249062,0.01183921
ENSG00000260009.1,11.75863,0.191782,0.2194266,0.8740147,0.3821103,0.5582058
ENSG00000260010.1,0.08936115,0.1369997,1.11906,0.1224239,0.9025633,NA
ENSG00000260011.2,6.110734,0.8638494,0.1949442,4.431265,9.37E-06,0.000134266
ENSG00000260012.1,3.068438,0.5866995,0.238039,2.46472,0.01371203,0.04884793
ENSG00000260014.1,0.5928998,0.7519276,0.4173996,1.801457,0.07163081,0.1709987
ENSG00000260015.1,2.498263,-1.476067,0.3815336,-3.868775,0.000109384,0.001018687
ENSG00000260017.1,2.687262,-0.1410132,0.1854976,-0.7601886,0.4471418,0.6182491
ENSG00000260018.1,45.49968,-0.2281143,0.1497083,-1.523725,0.1275774,0.2608926
ENSG00000260019.1,1.709779,0.3407146,0.4973626,0.6850425,0.4933171,0.6574865
ENSG00000260021.1,0.4451935,0.5091654,0.4079301,1.248168,0.2119695,0.3747724
ENSG00000260022.1,21.18148,-0.02951225,0.1195707,-0.2468184,0.8050488,0.8874919
ENSG00000260024.1,0.1143795,0.2446871,1.351808,0.1810073,0.8563619,NA
ENSG00000260025.1,77.61656,-0.003112805,0.121878,-0.02554032,0.979624,0.989798
ENSG00000260026.1,1.070153,-1.874117,0.5472165,-3.424818,0.000615211,0.004135895
ENSG00000260027.4,529.6911,0.2844535,0.1390134,2.04623,0.04073371,0.1118063
ENSG00000260029.2,0.338716,0.2792606,0.5933711,0.4706339,0.6379022,NA
ENSG00000260030.1,0.3541084,-0.05574679,0.453577,-0.1229048,0.9021825,NA
ENSG00000260031.1,0.9496777,0.0746621,0.2480951,0.3009414,0.7634592,0.8610614
ENSG00000260032.1,27920.95,-0.1503036,0.05837964,-2.574589,0.01003592,0.03841082
ENSG00000260033.1,0.4439681,-0.2064684,0.4073473,-0.5068609,0.6122524,0.753809
ENSG00000260034.1,15.14783,0.2295145,0.139569,1.644452,0.1000828,0.2187356
ENSG00000260035.1,0.8702154,0.5658315,0.2854242,1.982423,0.04743193,0.1253414
ENSG00000260036.1,1.185616,-0.0379936,0.2191812,-0.1733433,0.8623816,0.9234688
ENSG00000260037.4,13.74138,0.1218947,0.1162491,1.048564,0.2943788,0.4705526
ENSG00000260038.1,7.475027,0.2285359,0.1289659,1.772065,0.07638373,0.1792087
ENSG00000260042.1,0.0361721,-0.1507197,2.052742,-0.07342357,0.9414691,NA
ENSG00000260046.1,3.869449,-0.5273764,0.1699722,-3.102721,0.001917506,0.01040124
ENSG00000260047.1,0.8688834,-0.1729969,0.2809409,-0.6157769,0.5380418,0.6947369
ENSG00000260048.2,1.623449,0.4094403,0.3545239,1.154902,0.2481307,0.4184866
ENSG00000260049.1,0.1253932,-0.1850054,0.7595184,-0.2435825,0.8075542,NA
ENSG00000260051.1,29.13886,0.4148691,0.1573176,2.637143,0.008360759,0.03327925
ENSG00000260052.1,3.131659,-0.1785144,0.1605868,-1.111638,0.2662939,0.4395456
ENSG00000260053.2,0.5781173,-0.6750377,0.3024787,-2.231687,0.02563565,0.07861169
ENSG00000260057.4,0.143716,0.3413414,1.083609,0.3150041,0.7527586,NA
ENSG00000260058.1,0.06255346,-0.08330963,1.393646,-0.05977821,0.9523323,NA
ENSG00000260059.1,6.660024,-0.03065063,0.202792,-0.1511432,0.8798628,0.9337969
ENSG00000260060.1,9.757693,0.5180063,0.1490851,3.474568,0.000511677,0.0035652
ENSG00000260062.3,0.4136475,-0.116408,0.4441339,-0.2621012,0.7932434,0.879842
ENSG00000260063.1,73.90682,-0.135009,0.09299133,-1.451845,0.1465446,0.2884022
ENSG00000260064.1,1.201382,0.5151367,0.3521234,1.462944,0.1434827,0.284248
ENSG00000260066.1,2.192427,-1.284143,0.394769,-3.252898,0.001142344,0.006848799
ENSG00000260070.1,1.697967,0.2797608,0.2292141,1.220522,0.2222671,0.3873886
ENSG00000260071.1,0.3208022,-0.4492654,0.6537517,-0.6872111,0.4919497,NA
ENSG00000260072.1,0.6537841,-0.1727321,0.2809365,-0.614844,0.5386578,0.6952331
ENSG00000260073.2,0.1733166,-0.6657925,1.255149,-0.5304489,0.5958007,NA
ENSG00000260075.1,7.584849,-0.1044658,0.2745609,-0.3804832,0.7035868,0.8211035
ENSG00000260077.1,191.4566,0.09943798,0.08585833,1.158163,0.2467973,0.4170945
ENSG00000260078.3,6.055448,-0.5427825,0.2106984,-2.576111,0.009991855,0.03828512
ENSG00000260081.1,66.97197,0.003660554,0.1373203,0.02665705,0.9787333,0.9892567
ENSG00000260082.1,4.097093,0.568401,0.1948533,2.917072,0.003533347,0.01690495
ENSG00000260083.1,92.343,-0.1679773,0.08779586,-1.913271,0.05571338,0.1417062
ENSG00000260084.1,2.632396,0.4493154,0.2082109,2.157981,0.03092928,0.09060016
ENSG00000260086.2,25.45462,-0.2926374,0.09251788,-3.163036,0.001561329,0.008798293
ENSG00000260087.1,0.0680762,0.1575509,1.128308,0.1396347,0.8889486,NA
ENSG00000260088.1,24.33168,0.3391367,0.2248958,1.507973,0.1315616,0.2666362
ENSG00000260089.2,0.5798143,0.7318074,0.5111868,1.431585,0.1522626,0.2964791
ENSG00000260090.1,0.09304556,0.02766733,1.171538,0.02361625,0.9811587,NA
ENSG00000260091.1,49.37011,0.06630342,0.1197009,0.553909,0.5796411,0.7277833
ENSG00000260092.1,0.3287188,-0.2647911,0.3712202,-0.7132993,0.4756606,NA
ENSG00000260093.1,2.213205,-2.89E-05,0.2313121,-0.000124761,0.9999005,0.9999036
ENSG00000260094.1,0.05566653,-0.1277015,1.831048,-0.06974232,0.9443988,NA
ENSG00000260095.1,25.87478,0.008002601,0.1336161,0.05989248,0.9522413,0.9741913
ENSG00000260096.1,0.5426691,0.2533811,0.3167976,0.7998201,0.4238151,0.5972357
ENSG00000260097.2,25.3791,0.03016003,0.1154354,0.261272,0.7938828,0.8802068
ENSG00000260100.1,2.131066,-0.1357995,0.2051877,-0.6618303,0.50808,0.6699299
ENSG00000260101.1,48.28518,-0.3282335,0.1100703,-2.982036,0.002863383,0.01434339
ENSG00000260102.1,1.757816,0.6816139,0.3148833,2.164656,0.03041405,0.08944013
ENSG00000260103.2,18.86213,0.465268,0.1105873,4.207248,2.58E-05,0.000312894
ENSG00000260105.5,10.15774,0.8714123,0.1504366,5.792554,6.93E-09,3.40E-07
ENSG00000260109.1,0.09028955,0.02931181,1.026143,0.02856503,0.9772115,NA
ENSG00000260112.1,1.372753,-0.3903992,0.2023753,-1.929085,0.05372026,0.1378773
ENSG00000260113.3,0.2118205,0.0439127,0.5047683,0.08699575,0.9306749,NA
ENSG00000260114.2,191.5954,0.04232321,0.08080845,0.5237473,0.6004543,0.7440784
ENSG00000260115.1,0.3668131,-0.5722742,0.601333,-0.951676,0.3412613,NA
ENSG00000260118.1,33.13766,-0.3537085,0.1210707,-2.921505,0.003483451,0.01671131
ENSG00000260120.1,1.181416,1.045566,0.2742414,3.812576,0.000137526,0.001226324
ENSG00000260121.1,107.6111,-0.02089938,0.1142712,-0.1828927,0.8548822,0.9190296
ENSG00000260123.1,6.002122,-0.224408,0.2090581,-1.073424,0.2830809,0.4582007
ENSG00000260125.1,0.3358805,-0.575574,0.7043549,-0.8171648,0.4138343,NA
ENSG00000260126.1,0.1914312,0.08272021,0.5303493,0.1559731,0.8760543,NA
ENSG00000260128.5,2.276506,0.2972664,0.1817862,1.635253,0.1019961,0.2217547
ENSG00000260131.1,0.03930409,-0.1071501,1.738256,-0.0616423,0.9508477,NA
ENSG00000260132.1,5.150387,-0.5276509,0.2091428,-2.522922,0.01163842,0.04303676
ENSG00000260133.1,0.1295246,-0.1648521,0.8353083,-0.1973548,0.8435499,NA
ENSG00000260135.5,37.55148,0.4237399,0.1789375,2.368089,0.01788022,0.05993139
ENSG00000260136.4,122.2039,0.2290623,0.1049124,2.183367,0.02900881,0.08636889
ENSG00000260137.1,1.446957,0.7268465,0.3582545,2.028855,0.04247303,0.1153621
ENSG00000260139.5,25.14711,-0.2081863,0.1782833,-1.167727,0.2429167,0.4127648
ENSG00000260141.1,0.3143903,-0.6853409,0.649668,-1.054909,0.2914668,NA
ENSG00000260142.1,0.2497496,-0.06361084,0.7856187,-0.0809691,0.9354665,NA
ENSG00000260144.1,5.926486,0.1979733,0.1588894,1.245981,0.2127712,0.3758493
ENSG00000260145.1,3.130667,-0.07765578,0.2266091,-0.342686,0.7318347,0.8397651
ENSG00000260146.1,0.2462249,0.287846,0.4730388,0.6085039,0.5428533,NA
ENSG00000260148.1,0.2154455,0.1527877,0.4964485,0.3077614,0.7582639,NA
ENSG00000260151.1,0.2590825,-0.1174612,0.4735291,-0.2480549,0.8040919,NA
ENSG00000260152.2,0.609794,-0.02602051,0.4088087,-0.06364961,0.9492492,0.9724837
ENSG00000260153.1,0.09638484,-0.09975159,1.788403,-0.05577691,0.9555195,NA
ENSG00000260156.1,1.945296,-0.4127498,0.2151281,-1.918623,0.05503204,0.140376
ENSG00000260157.3,0.05280699,-0.1712699,1.838224,-0.0931714,0.9257674,NA
ENSG00000260158.1,0.1627042,0.1018184,0.5643491,0.1804175,0.8568248,NA
ENSG00000260159.1,0.3777135,-0.2887404,0.398433,-0.7246899,0.4686423,NA
ENSG00000260160.1,77.91399,0.2534363,0.09726264,2.60569,0.009168937,0.03583795
ENSG00000260161.1,0.9572778,-0.1538156,0.3652106,-0.4211696,0.6736313,0.8001127
ENSG00000260162.2,0.2101832,-0.373375,0.6398764,-0.5835111,0.5595493,NA
ENSG00000260163.1,0.5718471,-0.4889185,0.3507861,-1.393779,0.1633842,0.312234
ENSG00000260165.1,0.06934516,-0.1918193,1.180819,-0.162446,0.8709546,NA
ENSG00000260166.1,1.089957,-0.4139722,0.3316357,-1.248274,0.2119307,0.3747278
ENSG00000260167.1,8.641534,-0.05866229,0.1296782,-0.452368,0.6510039,0.7832767
ENSG00000260170.1,0.6510502,-0.218007,0.2688995,-0.8107379,0.4175162,0.5912855
ENSG00000260171.1,1.232472,-0.156328,0.3253463,-0.4804972,0.6308739,0.7678627
ENSG00000260172.1,0.5004597,0.1814852,0.3859712,0.4702041,0.6382092,0.773825
ENSG00000260173.1,0.6491346,0.1648303,0.2915238,0.5654093,0.5717954,0.7217133
ENSG00000260174.1,4.895601,-0.1552476,0.1334582,-1.163268,0.2447208,0.4148725
ENSG00000260176.1,6.937547,0.1922603,0.1590504,1.208801,0.2267392,0.3930579
ENSG00000260177.1,0.4474374,-0.6730615,0.3736505,-1.801313,0.07165352,0.171032
ENSG00000260179.1,10.12544,0.3869999,0.1491759,2.594253,0.009479666,0.03676516
ENSG00000260182.1,8.695626,1.389092,0.2605685,5.331005,9.77E-08,3.04E-06
ENSG00000260183.1,4.539439,0.5376914,0.19145,2.808521,0.00497696,0.02215468
ENSG00000260185.1,1.423803,-0.1327539,0.2533615,-0.5239706,0.600299,0.743952
ENSG00000260186.4,3.374212,-0.6358115,0.1995474,-3.186268,0.001441211,0.008242856
ENSG00000260187.1,0.3180964,-0.03118977,0.4819895,-0.06471047,0.9484045,NA
ENSG00000260188.1,0.305429,-0.2537307,0.3933344,-0.6450762,0.5188778,NA
ENSG00000260190.1,7.951695,-0.3953375,0.145982,-2.708124,0.006766468,0.02816919
ENSG00000260192.1,0.4145752,0.17677,0.3929783,0.4498212,0.6528393,0.7846907
ENSG00000260193.1,16.93692,0.1304962,0.1394437,0.9358344,0.3493584,0.5270572
ENSG00000260194.1,1.668976,-1.39742,0.2972125,-4.701753,2.58E-06,4.56E-05
ENSG00000260196.1,114.9593,-0.1437891,0.1427957,-1.006957,0.3139556,0.4907825
ENSG00000260198.1,0.7379571,0.02902222,0.4111708,0.07058433,0.9437286,0.9692701
ENSG00000260201.2,0.1991295,-0.4006117,1.036379,-0.3865494,0.6990898,NA
ENSG00000260205.1,0.3576648,0.4036586,0.3494434,1.155147,0.2480301,NA
ENSG00000260206.1,1.290523,0.138471,0.2173591,0.6370609,0.5240852,0.6833883
ENSG00000260209.1,2.932162,-0.576463,0.2543786,-2.266162,0.02344148,0.07342426
ENSG00000260211.2,0.2738189,-0.640751,0.4846011,-1.322224,0.1860937,NA
ENSG00000260212.1,0.188159,-0.22663,0.6494283,-0.3489684,0.727113,NA
ENSG00000260213.4,9.638531,-0.2851242,0.1209776,-2.356835,0.01843145,0.06128944
ENSG00000260217.1,0.06237329,-0.08330989,1.480585,-0.05626823,0.9551281,NA
ENSG00000260219.2,329.0783,-0.1521264,0.1263742,-1.203778,0.2286755,0.3952199
ENSG00000260220.4,24.04413,-0.08561648,0.3589748,-0.2385028,0.8114912,0.8917673
ENSG00000260224.1,0.2200487,-0.02227917,0.5600546,-0.03978035,0.9682682,NA
ENSG00000260228.4,146.9173,-0.5505909,0.1561175,-3.526773,0.000420657,0.003040778
ENSG00000260229.1,2.608936,0.3262907,0.2002657,1.629289,0.1032519,0.2237038
ENSG00000260230.2,29.30434,-0.005082943,0.2343429,-0.0216902,0.9826951,0.9913246
ENSG00000260231.1,464.8189,-0.171641,0.1263356,-1.358611,0.1742699,0.3266321
ENSG00000260233.3,116.6035,0.09167833,0.07770959,1.179756,0.2380974,0.4067906
ENSG00000260234.4,6.677457,0.3969742,0.2735287,1.451307,0.1466943,0.2885803
ENSG00000260235.1,0.2392192,-0.03265337,0.3763936,-0.08675324,0.9308677,NA
ENSG00000260236.1,60.21115,0.3660551,0.0981918,3.727959,0.000193036,0.001613614
ENSG00000260238.4,61.37779,0.4275613,0.1187522,3.600451,0.000317666,0.002417633
ENSG00000260239.1,3.332096,0.1063202,0.2566391,0.4142791,0.6786697,0.8033578
ENSG00000260240.3,0.2393015,-0.08766292,0.4424198,-0.1981442,0.8429322,NA
ENSG00000260242.1,0.1085448,0.0967196,1.075245,0.0899512,0.928326,NA
ENSG00000260244.1,983.1885,-0.05040435,0.1307396,-0.3855325,0.6998429,0.8183644
ENSG00000260246.1,4.434652,1.522476,0.4008062,3.798534,0.000145555,0.001285212
ENSG00000260247.1,1.673182,0.08115986,0.3086105,0.2629847,0.7925624,0.8794636
ENSG00000260249.2,14.9334,-0.2206124,0.1733117,-1.272923,0.2030453,0.3636916
ENSG00000260251.1,0.06756004,-0.1704465,1.387487,-0.1228455,0.9022295,NA
ENSG00000260252.1,3.097746,-0.04131476,0.1687409,-0.2448414,0.8065792,0.8886266
ENSG00000260253.1,11.01421,0.3778921,0.2026213,1.865017,0.06217908,0.1536731
ENSG00000260254.1,0.3491303,-0.4098598,0.5575264,-0.7351397,0.4622544,NA
ENSG00000260255.1,0.1261055,0.1189148,1.117403,0.1064206,0.9152486,NA
ENSG00000260256.1,0.5081751,-0.6855413,0.3627774,-1.889702,0.05879781,0.147598
ENSG00000260257.2,433.4281,-0.02219564,0.1170945,-0.1895533,0.8496592,0.915964
ENSG00000260258.2,0.2720949,-0.2200802,0.6202966,-0.3547984,0.7227407,NA
ENSG00000260259.1,23.41311,-0.1082477,0.1164424,-0.9296249,0.3525653,0.5303266
ENSG00000260260.1,747.2342,0.1363607,0.1402007,0.9726106,0.3307469,0.5084244
ENSG00000260261.1,98.75152,0.1260486,0.1136311,1.109279,0.2673098,0.4406896
ENSG00000260262.1,0.2882303,0.04268209,0.3832759,0.1113613,0.9113299,NA
ENSG00000260264.1,0.09900853,-0.05864759,1.170015,-0.05012552,0.9600224,NA
ENSG00000260265.1,54.9968,0.4399755,0.4751466,0.9259783,0.3544573,0.5319927
ENSG00000260266.1,4.504756,0.01771201,0.1534715,0.1154091,0.9081209,0.9503879
ENSG00000260267.1,521.4466,-0.1051523,0.08671167,-1.212666,0.2252574,0.3910356
ENSG00000260268.4,0.06986459,0.1789225,1.570782,0.1139067,0.9093118,NA
ENSG00000260269.4,18.84176,-0.07799414,0.09117704,-0.8554143,0.3923218,0.5677446
ENSG00000260271.1,1.157543,0.7000059,0.2895679,2.417415,0.01563118,0.05416443
ENSG00000260272.1,1.622201,-0.5359426,0.2089161,-2.565348,0.01030722,0.03919538
ENSG00000260273.1,21.75388,0.17667,0.1123411,1.572621,0.1158065,0.2429863
ENSG00000260274.1,98.53966,-0.3215455,0.09025181,-3.56276,0.000366977,0.002720539
ENSG00000260276.2,134.0825,0.1282311,0.0806656,1.589663,0.1119107,0.2370817
ENSG00000260277.1,6.27295,0.08402891,0.1407842,0.5968632,0.5505987,0.7049864
ENSG00000260278.1,1.762204,0.1836919,0.1939514,0.9471025,0.3435865,0.5213019
ENSG00000260279.2,29.76688,0.00393362,0.1279646,0.0307399,0.975477,0.9871419
ENSG00000260280.4,0.4969631,0.3834893,0.3095377,1.23891,0.2153788,0.3792876
ENSG00000260281.4,8.117443,-1.004104,0.1553275,-6.464432,1.02E-10,9.65E-09
ENSG00000260282.1,0.2551309,-0.0199647,0.4725501,-0.04224885,0.9663003,NA
ENSG00000260284.1,127.3837,0.001188161,0.2642486,0.004496376,0.9964124,0.9980296
ENSG00000260285.1,104.295,0.3679739,0.1164455,3.160053,0.001577406,0.008871305
ENSG00000260286.2,0.5137055,-0.05276358,0.3984301,-0.1324287,0.8946452,0.942734
ENSG00000260287.4,0.2837876,-0.06324324,0.4446458,-0.1422329,0.8868961,NA
ENSG00000260288.3,5.50208,-0.06960863,0.1244679,-0.5592496,0.5759914,0.7250403
ENSG00000260289.1,3.904264,-1.529032,0.4549649,-3.36077,0.000777255,0.004999548
ENSG00000260290.2,15.47074,-0.2951995,0.1003998,-2.940239,0.003279594,0.01594978
ENSG00000260293.2,53.9551,-0.429302,0.1537403,-2.792384,0.005232115,0.02302744
ENSG00000260296.1,63.06974,0.2763099,0.1158642,2.384774,0.01708963,0.05787331
ENSG00000260298.2,1.081392,-0.5225901,0.2372887,-2.202339,0.02764137,0.08328274
ENSG00000260300.4,19.33701,0.1068418,0.1084613,0.9850684,0.3245905,0.5022195
ENSG00000260302.1,8.990839,-0.5648486,0.2904049,-1.945038,0.05177038,0.1339568
ENSG00000260303.1,2.232009,-0.1038485,0.3157779,-0.3288655,0.7422573,0.8463725
ENSG00000260304.1,0.9181156,-0.1221966,0.2531589,-0.4826875,0.6293176,0.7665362
ENSG00000260305.1,0.4913944,-0.3089108,0.4035346,-0.7655125,0.4439664,0.6154727
ENSG00000260306.1,10.60905,0.8315351,0.1633435,5.090713,3.57E-07,8.86E-06
ENSG00000260310.1,7.433199,0.02089403,0.206001,0.1014268,0.9192116,0.9566569
ENSG00000260314.2,740.9525,0.1441287,0.1788303,0.8059526,0.4202702,0.5940474
ENSG00000260316.2,5.733373,0.3022121,0.1678946,1.800011,0.07185889,0.171354
ENSG00000260317.1,121.1984,-0.3580934,0.1389743,-2.576687,0.009975218,0.03824601
ENSG00000260318.1,159.685,-0.5831579,0.3210845,-1.816213,0.06933769,0.1668664
ENSG00000260325.1,15.68605,-0.000241309,0.1277875,-0.001888363,0.9984933,0.9991311
ENSG00000260326.1,1.364001,-0.4410193,0.2218289,-1.988106,0.04680001,0.1241488
ENSG00000260328.1,1.610267,-1.176077,0.3667913,-3.206391,0.001344111,0.007796083
ENSG00000260329.1,54.31196,0.233412,0.09037516,2.582701,0.009803028,0.03771183
ENSG00000260331.1,13.96044,0.1216038,0.112762,1.078411,0.2808504,0.4556679
ENSG00000260335.1,0.8679524,0.01540229,0.2636534,0.05841872,0.9534151,0.9746717
ENSG00000260337.3,89.18963,-0.2810528,0.1695608,-1.657534,0.09741155,0.2145441
ENSG00000260338.1,0.4993348,0.1337387,0.38369,0.3485594,0.7274201,0.8368903
ENSG00000260339.1,41.69566,-0.2110818,0.1309234,-1.612255,0.1069065,0.2295216
ENSG00000260340.1,0.1187069,0.05397379,0.7567633,0.0713219,0.9431416,NA
ENSG00000260341.1,0.03632683,-0.1293474,2.246111,-0.05758725,0.9540774,NA
ENSG00000260342.2,9.252297,-0.1260586,0.1285204,-0.9808448,0.3266693,0.5043267
ENSG00000260343.1,0.1519538,-0.09268516,0.9936301,-0.09327933,0.9256816,NA
ENSG00000260345.1,0.09600633,0.09507595,0.8705539,0.1092132,0.9130334,NA
ENSG00000260347.1,0.6989587,0.3947358,0.3010467,1.311211,0.1897865,0.347033
ENSG00000260348.1,0.457233,1.387457,0.6760275,2.052368,0.04013391,0.1105872
ENSG00000260350.1,3.89782,-0.05262691,0.1560123,-0.3373254,0.7358716,0.8423986
ENSG00000260351.1,3.416065,0.6535529,0.181689,3.597096,0.000321789,0.002441316
ENSG00000260352.1,8.885637,-0.478534,0.1207457,-3.963154,7.40E-05,0.000742361
ENSG00000260357.1,0.191763,-0.1136543,0.4801854,-0.2366885,0.8128985,NA
ENSG00000260360.1,16.62659,0.04710444,0.09448805,0.4985227,0.6181156,0.7581439
ENSG00000260361.1,38.07572,-0.1004669,0.1185587,-0.8474021,0.396771,0.5717654
ENSG00000260362.1,0.1891785,-0.242054,0.8641793,-0.2800969,0.7794031,NA
ENSG00000260364.1,0.136086,0.1172705,1.159398,0.1011477,0.9194332,NA
ENSG00000260366.1,3.083108,0.2464712,0.177192,1.390984,0.1642304,0.3134526
ENSG00000260367.2,25.14971,0.2470443,0.1076161,2.295607,0.02169834,0.06917957
ENSG00000260368.1,14.11319,-0.1673941,0.1524846,-1.097778,0.2723016,0.4461209
ENSG00000260369.2,4.847834,-0.05215897,0.1568933,-0.3324486,0.7395505,0.8448083
ENSG00000260372.5,30.52708,0.2055557,0.1625579,1.264507,0.2060479,0.3674191
ENSG00000260377.1,0.3253569,-1.032789,0.608441,-1.697434,0.08961456,NA
